Movie Name,Total Cast,Genre
Spider-Man: Into the Spider-Verse,"('Alycia Cooper', 'Brian Tyree Henry', 'Chris Pine', 'Jessica Mikayla Adams', 'John Mulaney', 'Kathryn Hahn', 'Kimiko Glenn', 'Liev Schreiber', 'Lily Tomlin', 'Mahershala Ali', 'Melanie Haynes', 'Muneeb Rehman', 'Natalie Morales', 'Natalie Morales', 'Nick Jaine', 'Nicolas Cage', 'Shameik Moore', 'Brian Tyree Henry', 'Chris Pine', 'Hailee Steinfeld', 'Jake M. Johnson', 'John Mulaney', 'Kathryn Hahn', 'Kimiko Glenn', 'Lauren Vélez', 'Liev Schreiber', 'Lily Tomlin', 'Mahershala Ali', 'Melanie Haynes', 'Muneeb Rehman', 'Nick Jaine', 'Nicolas Cage', 'Oscar Isaac', 'Shameik Moore', 'Stan Lee', 'Zoë Kravitz')","['Action', 'Adventure', 'Sci-Fi', 'Comedy', 'Animation', 'Family']"
The Wicker Man,"('Barbara Rafferty', 'Ian Campbell', 'Leslie Blackater', 'Peter Brewis', 'Roy Boyd', 'Aubrey Morris', 'Britt Ekland', 'Christopher Lee', 'Diane Cilento', 'Edward Woodward', 'Ingrid Pitt', 'Irene Sunters', 'Lindsay Kemp', 'Russell Waters', 'Walter Carr')","['Mystery', 'Thriller', 'Horror']"
Love & Friendship,"('Chloë Sevigny', 'Conor Lambert', 'Conor MacNeill', 'Emma Greenwell', 'Frank Prendergast', 'James Fleet', 'Jemma Redgrave', 'Jenn Murray', 'Jordan Waller', 'Justin Edwards', 'Kate Beckinsale', 'Kelly Campbell', ""Lochlainn O'Mearain"", 'Morfydd Clark', 'Ross Mac Mahon', 'Sophie Radermacher', 'Stephen Fry', 'Tom Bennett', 'Xavier Samuel', 'Chloë Sevigny', 'Emma Greenwell', 'Kate Beckinsale', 'Xavier Samuel')","['Drama', 'Comedy', 'Romance']"
Particle Fever,"('Albert de Roeck', 'Andy Cohen', 'Asmina Arvanitaki', 'Christophe Clement', 'David Kaplan', 'Fabiola Gianotti', 'James Beacham', 'Jed Biesiada', 'Katherine Copic', 'Kyle Cranmer', 'Martin Aleksa', 'Mike Lamont', 'Monica Dunford', 'Nima Arkani-Hamed', 'Savas Dimopoulos')",['Documentary']
Tarnation,"('Adolph Davis', 'Dagon James', 'David Leblanc', 'David Sanin Paz', 'Greg Ayres', 'Joshua Williams', 'Michael Cox', 'Michael Mouton', 'Renee Leblanc', 'Rosemary Davis', 'Stacey Mowery', 'Steve Caouette', 'Vanda Stovall', 'Vivian Kalinov', 'Jonathan Caouette')",['Documentary']
Microcosmos,"('Jacques Perrin', 'Kristin Scott Thomas')",['Documentary']
Murderball,"('Andy Cohn', 'Bob Lujano', 'Christopher Igoe', 'Dave Willsie', 'Joe Bishop', 'Kevin Orr', 'Scott Hogsett', 'Joe Soares', 'Keith Cavill', 'Mark Zupan')","['Sport', 'Documentary']"
Life Itself,"('A.O. Scott', 'Ava DuVernay', 'Chaz Ebert', 'Errol Morris', 'Gene Siskel', 'Marlene Iglitzen', 'Marlene Siskel', 'Martin Scorsese', 'Ramin Bahrani', 'Roger Ebert', 'Stephen Stanton', 'Werner Herzog', 'William Nack', 'Chaz Ebert', 'Errol Morris', 'Gene Siskel', 'Martin Scorsese', 'Roger Ebert', 'Werner Herzog')","['Biography', 'Documentary']"
The Shape of Water,"('Allegra Fulton', 'Amanda Smith', 'Cyndy Day', 'David Hewlett', 'Doug Jones', 'Dru Viergever', 'Evgeny Akimov', 'Jayden Greig', 'John Kapelos', 'Lauren Lee Smith', 'Madison Ferguson', 'Martin Roach', 'Marvin Kaye', 'Maxine Grossman', 'Michael Shannon', 'Michael Stuhlbarg', 'Morgan Kelly', 'Nick Searcy', 'Octavia Spencer', 'Richard Jenkins', 'Sally Hawkins', 'Cyndy Day', 'David Hewlett', 'Doug Jones', 'John Kapelos', 'Lauren Lee Smith', 'Michael Shannon', 'Michael Stuhlbarg', 'Morgan Kelly', 'Nick Searcy', 'Nigel Bennett', 'Octavia Spencer', 'Richard Jenkins', 'Sally Hawkins', 'Stewart Arnott')","['Adventure', 'Drama', 'Thriller', 'Fantasy', 'Horror', 'Romance', 'War']"
Rewind,(),"['Drama', 'Documentary']"
Shine,"('Alex Rafalowicz', 'Chris Haywood', 'Danielle Cox', 'Gordon Poole', 'John Cousins', 'Justin Braine', 'Marta Kaczmarek', 'Nicholas Bell', 'Noah Taylor', 'Paul Linkson', 'Randall Berger', 'Rebecca Gooden', 'Sonia Todd', 'Armin Mueller-Stahl', 'Geoffrey Rush')","['Biography', 'Drama', 'Romance', 'Music']"
Bisbee '17,"('Annie Graeme-Larkin', 'Laurie McKenna', 'Mel Ray', 'Richard Hodges', 'Steve Ray', 'Sue Ray', 'Aaron Gain', 'Annie Graeme-Larkin', 'Benjamin Joel Caron', 'Charles Bethea', 'Chris Dietz', 'Dick Graeme', 'Doug Graeme', 'James West', 'Ken Boe', 'Mary Ellen Dunlap', 'Mike Anderson', 'Richard Graeme Iii')","['Western', 'Documentary']"
Grizzly Man,"('Carol Dexter', 'David Letterman', 'Franc G. Fallico', 'Jewel Palovak', 'Kathleen Parker', 'Marc Gaede', 'Marnie Gaede', 'Sam Egli', 'Sven Haakanson Jr.', 'Val Dexter', 'Warren Queeney', 'Werner Herzog', 'Willy Fulton', 'Amie Huguenard', 'Timothy Treadwell')","['Biography', 'Documentary']"
Adam's Rib,"('Bonnie Bannon', 'Charles Bastin', 'Elizabeth Flournoy', 'Polly Moran', 'Will Wright', 'Clarence Kolb', 'David Wayne', 'Emerson Treacy', 'Eve March', 'Hope Emerson', 'Jean Hagen', 'Judy Holliday', 'Katharine Hepburn', 'Spencer Tracy', 'Tom Ewell')","['Drama', 'Comedy', 'Romance']"
Dirty Harry,"('James Nolan', 'Josef Sommer', 'Maurice Argent', 'William Paterson', 'Woodrow Parfrey', 'Andrew Robinson', 'Clint Eastwood', 'Harry Guardino', 'John Larch', 'John Mitchum', 'John Vernon', 'Lyn Edgington', 'Mae Mercer', 'Reni Santoni', 'Ruth Kobart')","['Action', 'Thriller', 'Crime']"
Gregory Crewdson: Brief Encounters,"('Gregory Crewdson', ""Richard 'Rico' Sands"")","['Biography', 'Drama', 'Documentary']"
Moneyball,"('Adrian Bellani', 'Chris Pratt', 'Erin Pickett', 'Glenn Morshower', 'James Shanklin', 'Kathryn Morris', 'Keith Middlebrook', 'Olivia Dudley', 'Philip Seymour Hoffman', 'Sergio Garcia', 'Stephen Bishop', 'Tammy Blanchard', 'Brad Pitt', 'Jonah Hill', 'Robin Wright')",['Drama']
The Autobiography of Nicolae Ceausescu,"('Charles de Gaulle', 'Edward Gierek', 'Elena Ceausescu', 'Erich Honecker', 'Jimmy Carter', 'Kim Ir-Sen', 'Leonid Brezhnev', 'Mao Zedong', 'Mikhail Gorbachev', 'Nicolae Ceausescu', 'Prince Philip', 'Queen Elizabeth II', 'Richard Nixon', 'Wladyslaw Gomulka', 'Wojciech Jaruzelski')",['Documentary']
All About My Mother,"('Antonia San Juan', 'Candela Peña', 'Carlos Lozano', 'Carmen Balagué', 'Eloy Azorín', 'Fernando Fernán Gómez', 'Fernando Guillén', 'José Luis Torrijo', 'Juan José Otegui', 'Manuel Morón', 'Penélope Cruz', 'Rosa Maria Sardà', 'Toni Cantó', 'Cecilia Roth', 'Marisa Paredes')",['Drama']
The English Patient,"('Clive Merrison', 'Colin Firth', 'Geordie Johnson', 'Hichem Rostom', 'Julian Wadham', 'Jürgen Prochnow', 'Kevin Whately', 'Naveen Andrews', 'Nino Castelnuovo', 'Peter Rühring', 'Torri Higginson', 'Juliette Binoche', 'Kristin Scott Thomas', 'Ralph Fiennes', 'Willem Dafoe')","['Drama', 'Romance', 'War']"
